temp,mean,conf_lower,conf_upper
0,-3.2228037642052055e-4,-0.001385438200400196,6.243211253549281e-4
0.1,-3.0098566501594106e-4,-0.0013744352291250638,6.54820348349296e-4
0.2,-2.786877080422936e-4,-0.0013620364863677669,6.859711096976318e-4
0.3,-2.553915844992766e-4,-0.0013481624801601462,7.177701254523494e-4
0.4,-2.311023895438664e-4,-0.001332833074010471,7.50216448900217e-4
0.5,-2.0582523461738463e-4,-0.001316127298932796,7.833517348201594e-4
0.6,-1.7956524757406012e-4,-0.0013009785672254668,8.171265476976886e-4
0.7,-1.5232757281110918e-4,-0.0012845931691595638,8.515375287537854e-4
0.8,-1.2411737140035896e-4,-0.0012670824506337095,8.865813090204951e-4
0.9,-9.493982122143404e-5,-0.0012483120118171216,9.222545092658885e-4
1,-6.480011709653599e-5,-0.0012267393485931382,9.585537399181992e-4
1.1,-3.370347092683478e-5,-0.0012025083498934251,9.9547560098913e-4
1.2,-1.6551118305022562e-6,-0.0011767188214479116,0.0010330166819963154
1.3,3.1339713717588135e-5,-0.0011495962973756843,0.0010711735618849233
1.4,6.52757417444725e-5,-0.0011202371299586032,0.0011099428089483925
1.5,1.0014769063598445e-4,-0.0010885695530422268,0.0011493209807482841
1.6,1.3595026099190132e-4,-0.001059453345753192,0.0011893046240332424
1.7,1.7267813547931353e-4,-0.0010286120802834506,0.0012298902746570443
1.8,2.1032597868419153e-4,-9.953387184023688e-4,0.0012710744574957308
1.9,2.488884369611244e-4,-9.631830900701169e-4,0.0013128536863638012
2,2.883601382811939e-4,-9.306097732062695e-4,0.0013552244639294653
2.1,3.2873569207796127e-4,-8.968610370930115e-4,0.0013981832816289265
2.2,3.700096890915307e-4,-8.619437903287308e-4,0.0014398463436866241
2.3,4.1217670121065903e-4,-8.258344806466288e-4,0.001480448340140818
2.4,4.552312813128853e-4,-7.884228432635215e-4,0.0015214832101649721
2.5,4.991679631026368e-4,-7.498600608576868e-4,0.001562992402595216
2.6,5.439812609472915e-4,-7.101532000110135e-4,0.001605007228187202
2.7,5.896656697111519e-4,-6.683150510108882e-4,0.0016478874974726135
2.8,6.36215664587301e-4,-6.25824183250976e-4,0.0016943667325641603
2.9,6.836257009273065e-4,-5.828745129141501e-4,0.0017414144146629335
3,7.318902140687322e-4,-5.36112650040331e-4,0.0017890275582717232
3.1,7.109650690764939e-4,-6.202559363131341e-4,0.0018269119687213022
3.2,6.93361265598696e-4,-7.046142272650987e-4,0.0018669289333129034
3.3,6.790643664836396e-4,-7.844638081601312e-4,0.0019091718745057342
3.4,6.680598912440977e-4,-8.598243506020792e-4,0.0019536615470367408
3.5,6.603333157248174e-4,-9.307155878577524e-4,0.002000262856037288
3.6,6.558700717661138e-4,-9.971573153552786e-4,0.002048967414192426
3.7,6.546555468635043e-4,-0.0010591693911886223,0.0020997503106028425
3.8,6.566750838233191e-4,-0.001116771736628374,0.002152456551027825
3.9,6.619139804142198e-4,-0.0011699843366389242,0.002207212593265758
4,6.70357489014576e-4,-0.001218827240402107,0.002264029762975569
4.1,6.819908162556111e-4,-0.0012633205618474423,0.002322899671829262
4.2,6.967991226602737e-4,-0.0013034844801890733,0.002383813910044762
4.3,7.147675222777478e-4,-0.0013393392404695203,0.002446764046249789
4.4,7.35881082313544e-4,-0.001372174066849989,0.002511741627344435
4.5,7.60124822755096e-4,-0.0014016745809663825,0.0025787381783624404
4.6,7.874837159927913e-4,-0.001427480087345017,0.002647740034498449
4.7,8.179426864363565e-4,-0.0014492012946640297,0.00271888346060209
4.8,8.514866101265302e-4,-0.0014668570799749566,0.002791651778312506
4.9,8.881003143419386e-4,-0.0014804663808184032,0.0028663163317288716
5,9.277685772011044e-4,-0.0014891567087610103,0.00294290586198562
5.1,9.704761272594996e-4,-0.0014911425892501114,0.0030214122199247054
5.2,0.0010162076431015621,-0.0014820260775747465,0.003101827235134377
5.3,0.0010649477529275995,-0.001471669217029587,0.003186556418740584
5.4,0.0011166810341354811,-0.0014630817670174445,0.0032733886724980663
5.5,0.0011713920128970546,-0.0014488154346551372,0.0033620184689962893
5.6,0.001229065163729165,-0.0014294685917920578,0.003453496740406082
5.7,0.0012896849090592206,-0.0014008662150531458,0.0035437316994132717
5.8,0.0013532356187851838,-0.001369286644255021,0.0036315470699017703
5.9,0.00141970160982991,-0.0013396807310379268,0.0037212231525773415
6,0.0014890671456897356,-0.0013064960895854485,0.0038178217723189283
6.1,0.0015613164359772089,-0.001270204197766346,0.0039162319079430186
6.2,0.0016364336359578702,-0.001229504071947516,0.00401685526987235
6.3,0.0017144028460809757,-0.0011840056104972854,0.0041249141100659055
6.4,0.0017952081115040577,-0.001138282894051268,0.004232655039855957
6.5,0.001878833421611218,-0.001089782049404807,0.004336527853289228
6.6,0.001965262709525052,-0.0010348030423035393,0.004446283066990612
6.7,0.0020544798516120644,-9.736089658919925e-4,0.00455288624038063
6.8,0.002146468666981493,-9.084572377733271e-4,0.004662632199865283
6.9,0.002241212916977407,-8.39687512632748e-4,0.004771970842703554
7,0.0023386963046639663,-7.693557882982848e-4,0.004882956202340719
7.1,0.0024389024743037115,-6.953222843994262e-4,0.00499316267086128
7.2,0.002541815010828771,-6.176088530631153e-4,0.005103732154623845
7.3,0.002647417439304846,-5.348742030755275e-4,0.005216397155340749
7.4,0.002755693224387849,-4.4786785505905504e-4,0.005333823145556176
7.5,0.0028666257697730685,-3.570271522482322e-4,0.0054578209767472425
7.6,0.0029801984176367068,-2.630442806294741e-4,0.005583342996067638
7.7,0.0030963944480696627,-1.6696492912313064e-4,0.0057061868521933
7.8,0.0032151970785034172,-6.818284642586975e-5,0.005840428453867165
7.9,0.003336589463127867,3.1132767589179405e-5,0.005975552476045839
8,0.003460554692300971,1.3576749400614463e-4,0.006115863948365911
8.1,0.0035870757919500384,2.465406811059106e-4,0.006260237231625795
8.2,0.003716135722964516,3.6094138340569265e-4,0.006400767836015472
8.3,0.0038477173805801053,4.790435825617224e-4,0.006546842540036176
8.4,0.003981803593754049,6.006688764564876e-4,0.006691668038035804
8.5,0.004118377124531439,7.255559300248324e-4,0.0068331590429071215
8.6,0.004257420667402319,8.491313515755107e-4,0.006983491327163257
8.7,0.004398916848649473,9.807241073369949e-4,0.0071391411077427825
8.8,0.004542848225686672,0.00111531983306315,0.007295901695076692
8.9,0.004689197286387213,0.0012531096243025366,0.00745168894931588
9,0.004837946448402567,0.0013971685886044287,0.007605369725746521
9.1,0.004989078058470923,0.0015378088459362478,0.007758914453192516
9.2,0.00514257439171545,0.0016836280790771853,0.007908820413542546
9.3,0.00529841765093206,0.0018401119061989823,0.008072183138052772
9.4,0.00545658996586647,0.0020000900114372313,0.008239348717980245
9.5,0.0056170733924803574,0.0021653847718801785,0.008408293122711205
9.6,0.005779849912206375,0.0023239579762729177,0.008578793318840722
9.7,0.005944901431191805,0.0024869020817704667,0.008750834505506103
9.8,0.006112209779530644,0.002656396868569137,0.008922360377828498
9.9,0.006281756710483841,0.0028214202900811256,0.00909000881578782
10,0.006453523899687501,0.0029881247299786127,0.009258801115947976
10.1,0.006627492944348763,0.0031616637133589014,0.009438937473328366
10.2,0.006803645362429119,0.0033380303919088084,0.00961265961517539
10.3,0.006981962591814912,0.0035169037706740524,0.00978245560315909
10.4,0.007162425989474728,0.00368752699577326,0.009953175962377851
10.5,0.007345016830603465,0.003868711869140408,0.010124686477574746
10.6,0.0075297163077527145,0.004053490461547007,0.010299391888270506
10.7,0.007716505529947244,0.00424260228684233,0.010478339518318593
10.8,0.007905365521787222,0.004434003053537291,0.010667538569772933
10.9,0.008096277222535947,0.004626658810237673,0.010862637156582724
11,0.008289221485192707,0.004827503167414648,0.011053612908622223
11.1,0.0084841790755505,0.005035030931045822,0.011245960161833608
11.2,0.00868113067123823,0.005235898112057815,0.011442566157870353
11.3,0.008880056860747141,0.0054394467522808345,0.011640649291566356
11.4,0.009080938142440985,0.005644479772511912,0.011834743059759668
11.5,0.009283754923549768,0.005854194316039774,0.012030558427269454
11.6,0.009488487519146513,0.006065286464688855,0.012233449900062239
11.7,0.009695116151106792,0.006278678301580683,0.012437604749240657
11.8,0.009903620947050638,0.006493876724520072,0.012643099343650143
11.9,0.010113981939266312,0.006706139117203866,0.012846368183577954
12,0.010326179063615729,0.0069279513575729,0.013049224606096645
12.1,0.010540192158420916,0.007135307652448,0.013253037957257921
12.2,0.010756000963331189,0.007355575998254843,0.013458036594998184
12.3,0.010973585118170618,0.007571804569762147,0.013666218416256305
12.4,0.011192924161765214,0.0077850846798471745,0.013873576292965756
12.5,0.011413997530749516,0.008001027214176986,0.014084752520442247
12.6,0.011636784558351961,0.00821920176343768,0.01429991456720337
12.7,0.011861264473158644,0.008439473139346926,0.014511522720672838
12.8,0.01208741639785489,0.008666073312611091,0.014727820550328403
12.9,0.012315219347944138,0.008901366903697111,0.014945209147173661
13,0.012544652230443626,0.00913941436854222,0.015163671519780575
13.1,0.012775693842556241,0.009381558897476647,0.01538319057632609
13.2,0.013008322870318046,0.009633204165110288,0.015603642688389747
13.3,0.013242517887220867,0.009890759112763351,0.01583326943166827
13.4,0.013478257352809246,0.010128705546107017,0.01606554767866777
13.5,0.013715519611251331,0.010363585464734412,0.016299531641121988
