temp,mean,conf_lower,conf_upper
0,2.3140343600766418,2.061524874905277,2.5571978118386705
0.1,2.3153936959218413,2.0639395160833787,2.5573620377413477
0.2,2.3167329327694404,2.0663212729583886,2.55751346777678
0.3,2.31805207061944,2.0685870341437003,2.557652101944967
0.4,2.319351109471839,2.0708277463368145,2.5577779402459093
0.5,2.3206300493266374,2.0730434095377306,2.55788768805691
0.6,2.321888890183836,2.075234023746449,2.557981244844197
0.7,2.323127632043434,2.077517644968992,2.558062076327932
0.8,2.3243462749054324,2.0799119626274836,2.5581301825081137
0.9,2.3255448187698304,2.082341815141785,2.558185563384743
1,2.3267232636366275,2.0845230939886252,2.5582282189578196
1.1,2.327881609505825,2.086675332716339,2.558258149227343
1.2,2.329019856377422,2.0889697699237373,2.558275354193314
1.3,2.3301380042514195,2.091255521825331,2.5583954269543936
1.4,2.331236053127816,2.093513736550665,2.558474584696784
1.5,2.332314003006613,2.0957476370265087,2.558410944080931
1.6,2.333371853887809,2.0979576075111326,2.558320898480977
1.7,2.334409605771405,2.1001399568317636,2.558215312995091
1.8,2.335427258657401,2.1022917697171275,2.5581015564535443
1.9,2.336424812545797,2.104386947973142,2.5579803567299635
2,2.337402267436592,2.1064555262446576,2.557846774619314
2.1,2.3383596233297874,2.108497504531674,2.5577008101215966
2.2,2.3392968802253824,2.1105128828341915,2.557542463236811
2.3,2.3402140381233774,2.1124936612218055,2.5573717339649575
2.4,2.341111097023772,2.114388058644658,2.557188622306035
2.5,2.3419880569265663,2.116255932378652,2.5571453378283824
2.6,2.3428449178317603,2.118107236868385,2.557189389943662
2.7,2.343681679739354,2.119932295134353,2.557038089028575
2.8,2.344498342649348,2.1217307189838572,2.556851881850468
2.9,2.3452949065617412,2.1237093225629997,2.5566529432011538
3,2.346071371476535,2.1256789999317944,2.5564412730806305
3.1,2.3468277373937276,2.127420790981216,2.556346309573704
3.2,2.3475640043133206,2.129098610597237,2.5562351108723638
3.3,2.3482801722353135,2.1307550543005895,2.556165871907384
3.4,2.3489762411597055,2.1325263695690784,2.5560289372734184
3.5,2.349652211086498,2.1343297754146437,2.55593091607882
3.6,2.35030808201569,2.1359269104839247,2.5558183338507865
3.7,2.3509438539472813,2.1373232429770526,2.555691190589317
3.8,2.3515595268812737,2.1386976537591926,2.555328476317406
3.9,2.3521551008176647,2.1402046840181956,2.5548607509506835
4,2.3527305757564556,2.14150032147138,2.5546777453552596
4.1,2.3532859516976465,2.1429159557416573,2.5544148643148032
4.2,2.353821228641237,2.1443129733778576,2.553988332985102
4.3,2.354336406587228,2.1456948708037613,2.5535494225114466
4.4,2.354831485535618,2.14717055553583,2.5530981328938367
4.5,2.355306465486408,2.1487375388156185,2.552872606726659
4.6,2.3557613464395977,2.1498236843187204,2.5527254707081246
