temp,mean,conf_lower,conf_upper
0,2.5277109317343665,2.3838309136528877,2.6653636777534873
0.1,2.528593192758927,2.385343300652276,2.665646871862945
0.2,2.52945287661658,2.386845502636806,2.6658510269850737
0.3,2.5302899833073242,2.3883085007487033,2.666037049116248
0.4,2.5311045128311602,2.389743930464487,2.666206159483762
0.5,2.5318964651880878,2.391151791784157,2.6663583580876167
0.6,2.5326658403781073,2.3925320847077125,2.666493644927812
0.7,2.5334126384012183,2.3938891119830368,2.6666120200043477
0.8,2.534136859257421,2.3953438851231823,2.6667092073643417
0.9,2.5348385029467155,2.396766691502478,2.666783960060746
1,2.5355175694691017,2.398068958552181,2.6668419371445022
1.1,2.53617405882458,2.3992651484090475,2.6669011486835306
1.2,2.536807971013149,2.400334804372682,2.666990913396506
1.3,2.53741930603481,2.401442318389031,2.6670552399409355
1.4,2.5380080638895626,2.402596639050392,2.667083717009235
1.5,2.5385742445774073,2.4037270972362155,2.6671493702213316
1.6,2.5391178480983436,2.404838135548644,2.6671568102740504
1.7,2.5396388744523715,2.4059215728691314,2.6671998702343576
1.8,2.540137323639491,2.406940374595573,2.66722082748579
1.9,2.5406131956597022,2.407899828127251,2.667147013634713
2,2.541066490513005,2.408628877360544,2.6671760403777838
2.1,2.5414972081994,2.409715927226209,2.667059293788218
2.2,2.5419053487188865,2.410554959925156,2.666918030542144
2.3,2.542290912071464,2.411339045429078,2.6668135218280344
2.4,2.542653898257134,2.412011232972681,2.6668197475928856
2.5,2.542994307275895,2.412786174967856,2.666901770475758
2.6,2.5433121391277482,2.413575484027015,2.666821949636737
2.7,2.5436073938126933,2.4144014736965014,2.6668635146332162
2.8,2.5438800713307295,2.4151053029612117,2.6667333110865137
2.9,2.5441301716818576,2.4157175181540778,2.6666841947897844
3,2.5443576948660773,2.4163300394792104,2.6662838848932493
3.1,2.544562640883389,2.416901987141392,2.6661710256250766
3.2,2.5447450097337923,2.4174492224733135,2.6660280979574793
3.3,2.544904801417287,2.4180555123624825,2.6657455996200348
3.4,2.5450420159338734,2.418715502965213,2.6654078703946085
3.5,2.5451566532835517,2.419258024008834,2.6651632645728576
3.6,2.5452487134663215,2.419713506539246,2.6649708541717407
3.7,2.545318196482183,2.419994395105582,2.6649313135981014
3.8,2.5453651023311363,2.420347979995918,2.6648193108064637
3.9,2.5453894310131813,2.4208176807355484,2.66440212313384
4,2.545391182528318,2.4209933354984425,2.6642687898763784
4.1,2.5453703568765462,2.4211879379820482,2.663976787946697
4.2,2.5453269540578662,2.4214660429135217,2.6636866182962997
4.3,2.545260974072278,2.4215756193007194,2.6634767967129687
4.4,2.5451724169197814,2.4218408227038686,2.663320553199623
4.5,2.5450612826003765,2.421928083201266,2.663069690928987
4.6,2.544927571114063,2.4220889619001955,2.6627102887474488
4.7,2.5447712824608413,2.422175052242011,2.662271615145275
4.8,2.5445924166407115,2.422208828162739,2.6619343544047283
4.9,2.544390973653673,2.4223045225645476,2.6615625677229797
5,2.544166953499727,2.4222031761634315,2.6611493738486924
5.1,2.543920356178872,2.4221248804116806,2.660707989075667
5.2,2.543651181691109,2.4219372401148793,2.660249504192205
5.3,2.5433594300364373,2.4217106027584694,2.659828776997397
5.4,2.5430451012148576,2.421574600876789,2.6594885359059672
5.5,2.5427081952263695,2.4213597185896574,2.6590199964158074
5.6,2.5423487120709733,2.421080148853473,2.6586245781750666
5.7,2.5419666517486683,2.420788885214682,2.6581225618656257
5.8,2.5415620142594557,2.42047629873431,2.6577100291166342
5.9,2.541134799603334,2.4201384125285035,2.6572092568970986
6,2.5406850077803043,2.419779529686977,2.656668744755071
6.1,2.540212638790366,2.4193877320243553,2.656129863758088
6.2,2.53971769263352,2.4189738477822296,2.6556072381484266
6.3,2.5392001693097654,2.41853847075788,2.6549968272135374
6.4,2.5386600688191026,2.4180366423137003,2.6544121644057133
6.5,2.538097391161531,2.4174057609220374,2.653878761475676
6.6,2.5375121363370514,2.416753305915102,2.6533198470819963
6.7,2.5369043043456636,2.4160099148965104,2.652723981963331
6.8,2.5362738951873673,2.4152142138488335,2.652123450171408
6.9,2.535620908862163,2.414613101610407,2.651523580291403
7,2.5349453453700503,2.4138227822495253,2.6507842934985018
7.1,2.534247204711029,2.413107815193957,2.650056006973038
7.2,2.5335264868850995,2.4123057946638857,2.6494179302160585
7.3,2.5327831918922614,2.4114607271478894,2.6486482667045306
7.4,2.5320173197325153,2.410742588569689,2.6477967100049735
7.5,2.5312288704058608,2.4096988912413093,2.647061342323756
7.6,2.530417843912298,2.4088095832823946,2.646366010207964
7.7,2.529584240251827,2.4078582980783665,2.645613095293128
7.8,2.5287280594244477,2.4069556092917086,2.644779790146735
7.9,2.52784930143016,2.4059883274151193,2.6440448891646815
8,2.5269479662689642,2.4050614046902914,2.643187176554295
8.1,2.52602405394086,2.4039636522383225,2.6423530629375196
8.2,2.5250775644458474,2.4029232719322158,2.6413753966572733
8.3,2.524108497783926,2.4018639342788717,2.6405155712316706
8.4,2.5231168539550968,2.400701640934023,2.6396807192530627
8.5,2.522102632959359,2.3997178616777974,2.638752252020643
