curve.id.list,topt.list,maxgrowth.list,z.list,w.list,a.list,b.list,rsqr.list,s.list,n.list
61_Survivorship,24.063305327860082,0.9202465013248537,23.24386817821783,24.040978928011345,0.7028919508141295,0.011390636853568665,0.9649884708511244,0.009494764400473603,6
61_Development rate,25.783425079219796,0.14674841628004756,25.530365305923773,18.762473005407173,0.12663601372971417,0.0057451889777392785,0.12292700468415163,0.012920173479574316,12
61_Longevity,21.280594820176365,12.044701911475288,13.87546374881186,0.26061262348710096,-1.171362081581494,-0.2701669628399378,0.9989765571606398,0.05992087910670234,6
61_Fecundity,19.04820323904694,41.549940923843536,17.24611858247928,24.780956690008974,26.893230240994136,0.023960346595452583,0.9981191889634888,0.3528106780529594,6
90_Population size,27.34412402251646,5.181925312796619,16.01119796377908,57.00102915449299,2.487559414529705,0.03313285458412203,0.45665838726579533,0.2664925234804024,12
111_fecundity,29.090020090300257,84.65029059133788,25.01946965602844,22.567221756071,11.458762476906205,0.07353712943657198,0.947718068614482,7.236152825073137,16
119_growth rate,28.694902595784754,6.232501330131549,30.662193736912858,21.259914552815356,18.14687705665663,-0.03602972119515169,0.07535140105187788,2.2094433571764323,8
119_weight gain,33.82937268046106,2.7789730878225036,44.968232134474086,11.761421562271146,-2.360373259979669e-4,0.24897932776863274,0.03886607933522912,2.0664407646083514,18
119_food use efficiency,11.028052936607935,1.362146509975905,54.22026746890659,108.18390068362136,9.229583123851942,-0.08146099155719608,0.1318262025946626,0.20731175616975728,14
119_production rate,28.42700047027425,0.062100814855500085,26.557110192100023,16.658148665219105,0.013017257254736523,0.05678399295156857,0.10150075183816609,0.018144468646255883,8
119_respiration,27.895267176414734,0.5535458110903194,20.692349298162693,24.844720413175363,0.01649262711537023,0.14064099966865687,0.15174668029985372,0.08050030202198684,6
124_activity,25.061871501239246,105.30806794474212,25.229410555710764,31.088849666436143,109.03017574518603,-0.0013813205048520834,0.958479163147619,9.220149109749089,5
150_Duration of incubation,-1.8398054339931025,405.85721465650585,-16.18175447205451,0.5552610619153109,-0.11770286188826914,-0.13950525496966526,0.9720962654852632,3.2928785302215346,9
150_Hatching success,28.49030434221917,93.47172120813491,18.519398629763653,2.1544983718411292,-358.2175648881309,-0.2029554243292645,0.7364477389143995,7.041641765623038,9
150_Body mass,29.04048209982659,3.2907557475628826,34.43827871479146,56.922644343511,5.100543753367173,-0.013828921471810172,0.7983849085562399,0.027399183036325086,9
150_Carapace width,29.852962344986793,18.866199947956552,23.675211772975896,69.81515288489531,14.248302767177318,0.010469818298385477,0.4256774328070604,0.25858457413244157,9
150_Max distance travelled,30.24842697765559,1.0083384460581724,19.64787847896054,29.059760295565535,0.0032585791347605067,0.2147097965345187,0.8171091306379057,0.08080349122175602,5
159_thorax length,17.786015421852657,1.067163131298573,44.63941125484584,97.06068347692207,2.7598973861958314,-0.032871449407372556,0.38530370342987086,0.06259746484016838,68
159_winglength,14.823633286839469,2.714385665681522,59.34089322018625,127.09527996652862,10.126014707881886,-0.043291078701369695,0.5213194102155516,0.20923946172645724,68
165_survival,32.09853362549261,60.897986741724345,28.145999685309498,37.345862503691,29.7556853689998,0.023740014063479233,0.2414404891484082,32.4231440501132,20
165_development rate,NA,NA,NA,NA,NA,NA,NA,NA,NA
168_spawning,NA,NA,NA,NA,NA,NA,NA,NA,NA
168_fecundity,NA,NA,NA,NA,NA,NA,NA,NA,NA
168_fecundity/body weight,NA,NA,NA,NA,NA,NA,NA,NA,NA
168_egg yolk size,NA,NA,NA,NA,NA,NA,NA,NA,NA
168_gonosomatic index,NA,NA,NA,NA,NA,NA,NA,NA,NA
168_egg hatch,NA,NA,NA,NA,NA,NA,NA,NA,NA
159_thorax length,17.786015421852657,1.067163131298573,44.63941125484584,97.06068347692207,2.7598973861958314,-0.032871449407372556,0.38530370342987086,0.06259746484016838,68
159_winglength,14.823633286839469,2.714385665681522,59.34089322018625,127.09527996652862,10.126014707881886,-0.043291078701369695,0.5213194102155516,0.20923946172645724,68
168_spawning,30.00738481461795,68.02092736088647,26.756846090359442,18.560998681052496,5.857270049264294,0.08607925721949751,0.9229256857788504,6.881431217297827,10
168_fecundity,30.243228246802115,7.410660489095065,25.03663504969915,21.780471024420986,0.3072835074605125,0.11382457557127122,0.7634313865920612,1.359069213101131,10
168_fecundity/body weight,30.23083025047564,5.716798710084878,27.18571193157729,17.286330323319483,0.3913400822668829,0.09308776178347075,0.8011992690177422,1.0950552056286784,10
168_egg yolk size,NA,NA,NA,NA,NA,NA,NA,NA,NA
168_gonosomatic index,NA,NA,NA,NA,NA,NA,NA,NA,NA
168_egg hatch,NA,NA,NA,NA,NA,NA,NA,NA,NA
